order_id,customer_id,product_category,product_subcategory,brand,delivery_status,assembly_service_requested,payment_method,product_price,shipping_cost,assembly_cost,total_amount,delivery_window_days,customer_rating
48058,5914,Office,Office Chair,World Market,Pending,TRUE,Cash on Delivery,737.19,101.8,26.37,865.36,14,1.4
36342,3275,Office,Filing Cabinet,Urban Outfitters,Rescheduled,FALSE,Credit Card,1475.43,134.17,0,1609.6,14,2.8
41029,9094,Office,Desk,Wayfair,Delivered,TRUE,Bank Transfer,983.4,0,75.58,1058.98,12,2.9
71263,3126,Office,Bookshelf,Urban Outfitters,In Transit,TRUE,PayPal,92.95,36.87,190.26,320.08,9,1.3
47967,5949,Office,Bookshelf,Unknown,In Transit,TRUE,Cash on Delivery,748.37,112.19,104.46,965.02,3,1.1
99783,7653,Office,Office Chair,Crate & Barrel,Pending,FALSE,Google Pay,1436.35,149.23,0,1585.58,9,4.4
48985,8430,Office,Computer Table,Target,In Transit,FALSE,Apple Pay,818.88,69.5,0,888.38,4,4.2
70875,4342,Office,Office Chair,Unknown,Failed Delivery,FALSE,Credit Card,316.81,56.4,0,373.21,12,NIL
55268,7532,Office,Bookshelf,Pottery Barn,Failed Delivery,TRUE,PayPal,1155.88,123.34,94.78,1374,10,3.7
27139,7070,Office,Desk,Crate & Barrel,Rescheduled,TRUE,Google Pay,802.31,144.48,64.87,1011.66,6,NIL
90658,7850,Office,Desk,HomeGoods,Pending,TRUE,Apple Pay,1121.66,0,48.77,1170.43,14,1.9
71186,9171,Office,Desk,HomeGoods,Failed Delivery,TRUE,Cash on Delivery,121.13,45.09,159.12,325.34,13,3.7
50441,9148,Office,Filing Cabinet,World Market,In Transit,TRUE,Google Pay,646.12,76.83,163.63,886.58,1,2.6
61543,9281,Office,Office Chair,Crate & Barrel,Failed Delivery,TRUE,Cash on Delivery,1188.22,85.27,37.97,1311.46,6,4.9
47453,9793,Office,Bookshelf,Overstock,Rescheduled,FALSE,Google Pay,689.94,0,0,689.94,9,2.1
44664,6992,Office,Computer Table,CB2,Pending,FALSE,Cash on Delivery,434.96,35.6,0,470.56,9,3.3
62855,6995,Office,Bookshelf,Overstock,In Transit,TRUE,Cash on Delivery,664.84,133.43,168.9,967.17,10,1
91689,2946,Office,Bookshelf,IKEA,In Transit,TRUE,PayPal,214.49,71.87,33.76,320.12,9,2.4
54444,6990,Office,Bookshelf,CB2,Pending,FALSE,Cash on Delivery,897.43,110.48,0,1007.91,4,4.1
28321,6373,Office,Office Chair,Unknown,In Transit,TRUE,Google Pay,526.22,77.75,33.32,637.29,11,2.3
88238,8775,Office,Filing Cabinet,Crate & Barrel,In Transit,TRUE,Google Pay,1179.18,90.08,75.61,1344.87,5,4.9
64890,3481,Office,Office Chair,Pottery Barn,Rescheduled,TRUE,PayPal,770.32,90.17,142.5,1002.99,12,3.4
64127,4340,Office,Bookshelf,IKEA,Delivered,TRUE,Bank Transfer,1278.72,61.17,229.76,1569.65,7,1.3
90147,8726,Office,Filing Cabinet,IKEA,Rescheduled,FALSE,PayPal,601.29,118.64,0,719.93,7,2.2
54869,9950,Office,Desk,Target,In Transit,FALSE,Credit Card,470.17,59.68,0,529.85,2,1.1
39473,5876,Office,Desk,West Elm,In Transit,TRUE,Cash on Delivery,612.9,87.84,34.89,735.63,4,3.3
83464,5480,Office,Filing Cabinet,World Market,In Transit,TRUE,Debit Card,662.62,111.89,39.99,814.5,12,1.1
48070,1689,Office,Bookshelf,HomeGoods,Cancelled,TRUE,Cash on Delivery,1334.37,121.58,222.12,1678.07,12,NIL
64172,6411,Office,Bookshelf,Pottery Barn,Pending,TRUE,PayPal,888.45,136.11,266.61,1291.17,4,3.5
71918,2647,Office,Computer Table,Urban Outfitters,Delivered,FALSE,PayPal,464.46,72.33,0,536.79,9,2.1
21725,4804,Office,Office Chair,Wayfair,Pending,FALSE,Cash on Delivery,1162.36,146.87,0,1309.23,11,4.9
33040,1595,Office,Computer Table,CB2,Delivered,FALSE,Google Pay,747.22,54.6,0,801.82,12,3.8
69552,9901,Office,Filing Cabinet,Target,Rescheduled,TRUE,Apple Pay,642.76,,101.62,799.18,7,4.8
49576,1187,Office,Bookshelf,West Elm,Cancelled,TRUE,Credit Card,1018.91,143.46,244.78,1407.15,13,1.7
71712,9806,Office,Bookshelf,Overstock,Failed Delivery,FALSE,Apple Pay,398.98,32.73,0,431.71,4,3.7
15936,7941,Office,Desk,Wayfair,Failed Delivery,FALSE,Credit Card,1283.12,0,0,1283.12,6,2.7
27431,6697,Office,Desk,Crate & Barrel,Delivered,FALSE,Bank Transfer,579.51,132.37,0,711.88,12,4.4
55371,3541,Office,Filing Cabinet,IKEA,Failed Delivery,TRUE,Credit Card,297.4,46.89,59.2,403.49,4,3.9
41051,5944,Office,Filing Cabinet,IKEA,Failed Delivery,FALSE,Bank Transfer,757.17,108.62,0,865.79,8,1.7
64568,7688,Office,Bookshelf,West Elm,Pending,TRUE,Bank Transfer,1196.31,0,42.6,1238.91,4,4.7
41584,4692,Office,Computer Table,IKEA,Cancelled,FALSE,Bank Transfer,989.64,0,0,989.64,14,2
27575,7363,Office,Filing Cabinet,Target,Failed Delivery,FALSE,Cash on Delivery,296.81,80.34,0,377.15,7,4.5
19539,4082,Office,Filing Cabinet,IKEA,Delivered,TRUE,PayPal,1183.96,77.62,184.78,1446.36,1,1.9
12009,4470,Office,Computer Table,CB2,Cancelled,FALSE,Google Pay,302.91,58.31,0,361.22,2,2.8
34906,2922,Office,Bookshelf,Target,Cancelled,TRUE,Apple Pay,311.32,34.64,26.31,372.27,6,2.5
82362,6269,Office,Computer Table,CB2,Failed Delivery,FALSE,Debit Card,168.25,56.23,0,224.48,12,4.3
57139,9401,Office,Desk,Wayfair,Failed Delivery,TRUE,Credit Card,1265.45,75.63,189.79,1530.87,7,NIL
75179,8635,Office,Computer Table,CB2,In Transit,TRUE,Cash on Delivery,1454.18,127,55.63,1636.81,7,4
83731,4625,Office,Office Chair,CB2,Pending,TRUE,Bank Transfer,502.41,0,114.18,616.59,8,4.5
76287,8471,Office,Office Chair,Ashley Furniture,Pending,FALSE,Debit Card,509.23,0,0,509.23,4,4.2
12061,1108,Office,Computer Table,West Elm,Delivered,TRUE,Debit Card,610.11,0,79.11,689.22,2,1.9
11553,1274,Office,Desk,HomeGoods,Rescheduled,FALSE,Bank Transfer,347.91,60.61,0,408.52,4,NIL
22624,9591,Office,Filing Cabinet,Crate & Barrel,Rescheduled,TRUE,Bank Transfer,1155.53,108.96,200.56,1465.05,12,2.4
84055,4984,Office,Computer Table,Ashley Furniture,Delivered,FALSE,Cash on Delivery,233.47,57.79,0,291.26,2,NIL
59710,7179,Office,Computer Table,World Market,Failed Delivery,TRUE,Apple Pay,315.21,38.02,110.74,463.97,4,2.7
32463,2354,Office,Computer Table,HomeGoods,Delivered,TRUE,Debit Card,371.77,35.84,175.26,582.87,7,2.3
40115,4463,Office,Desk,Wayfair,In Transit,FALSE,Google Pay,496.28,89.39,0,585.67,14,1.9
83919,4939,Office,Filing Cabinet,West Elm,Cancelled,FALSE,Credit Card,742.22,138.24,0,880.46,3,1.2
89320,7499,Office,Bookshelf,Urban Outfitters,Cancelled,FALSE,Cash on Delivery,899.4,140.13,0,1039.53,11,3.1
39902,6829,Office,Office Chair,IKEA,Delivered,FALSE,PayPal,1180.45,55.69,0,1236.14,14,2.7
66489,8353,Office,Computer Table,Pottery Barn,Cancelled,FALSE,Google Pay,1490.96,111.22,0,1602.18,13,4.2
63483,2692,Office,Filing Cabinet,Wayfair,Cancelled,FALSE,Cash on Delivery,1378.03,73.09,0,1451.12,14,2.8
46170,7899,Office,Bookshelf,West Elm,Rescheduled,FALSE,Google Pay,1128.85,52.61,0,1181.46,6,1.4
27758,5991,Office,Computer Table,HomeGoods,Rescheduled,TRUE,Debit Card,488.48,43.68,188.25,720.41,10,4.9
89064,4290,Office,Desk,Crate & Barrel,Cancelled,FALSE,Debit Card,104.35,42.58,0,146.93,7,4.8
52714,7161,Office,Desk,Pottery Barn,Failed Delivery,TRUE,Google Pay,691.77,118.97,61.57,872.31,14,NIL
41722,5139,Office,Desk,Target,Delivered,TRUE,Google Pay,1256.86,,213.73,1586.64,10,2.8
24335,5067,Office,Office Chair,Ashley Furniture,Delivered,TRUE,Bank Transfer,800.14,54.41,41.55,896.1,4,3.5
83822,7547,Office,Computer Table,HomeGoods,Delivered,TRUE,Cash on Delivery,584.21,127.24,53.23,764.68,5,4.7
23886,1172,Office,Filing Cabinet,Wayfair,In Transit,TRUE,Debit Card,1330.24,0,257.73,1587.97,4,1.3
23703,5840,Office,Office Chair,CB2,Pending,TRUE,Apple Pay,853.02,69.86,74.63,997.51,3,2.3
25213,3321,Office,Computer Table,Ashley Furniture,Delivered,TRUE,Cash on Delivery,1102.81,50.84,91.02,1244.67,13,NIL
55656,6110,Office,Office Chair,Wayfair,Cancelled,TRUE,PayPal,860.63,102.39,84.42,1047.44,6,3.8
73298,6706,Office,Desk,Ashley Furniture,Pending,TRUE,PayPal,322.25,79.22,53.68,455.15,8,2.4
25084,1370,Office,Filing Cabinet,Wayfair,Rescheduled,TRUE,Credit Card,1163.53,64.26,129.04,1356.83,1,NIL
32865,3623,Office,Bookshelf,Crate & Barrel,Delivered,FALSE,Google Pay,1259,125.95,0,1384.95,2,2.2
53383,7985,Office,Computer Table,CB2,In Transit,TRUE,Debit Card,432.45,49.78,102.13,584.36,9,3.3
46483,2025,Office,Filing Cabinet,CB2,Rescheduled,FALSE,PayPal,168.9,29.14,0,198.04,9,1.3
80371,4063,Office,Filing Cabinet,Overstock,Delivered,FALSE,Debit Card,1178.59,102.18,0,1280.77,11,1.6
35830,8496,Office,Filing Cabinet,Unknown,In Transit,TRUE,Google Pay,1033.38,84.46,258.75,1376.59,14,2.5
97910,9019,Office,Desk,Unknown,Failed Delivery,FALSE,Credit Card,206.65,34.95,0,241.6,6,1.7
79168,6134,Office,Computer Table,Ashley Furniture,In Transit,TRUE,Cash on Delivery,1396.58,70.49,26.96,1494.03,3,NIL
88246,7367,Office,Desk,HomeGoods,Pending,FALSE,Debit Card,1251.74,81.78,0,1333.52,8,4.9
91187,1878,Office,Desk,CB2,Rescheduled,TRUE,Credit Card,1455.45,0,67.17,1522.62,10,2.5
63626,9056,Office,Filing Cabinet,Urban Outfitters,Pending,FALSE,PayPal,1289.21,0,0,1289.21,14,NIL
74054,3740,Office,Computer Table,Unknown,Rescheduled,TRUE,Google Pay,165.4,79.94,151.01,396.35,6,NIL
15453,8231,Office,Bookshelf,West Elm,Failed Delivery,FALSE,Apple Pay,775.14,0,0,775.14,6,NIL
65725,2677,Office,Desk,Urban Outfitters,Cancelled,FALSE,Apple Pay,618.05,144.21,0,762.26,3,3
95678,5055,Office,Computer Table,Pottery Barn,Cancelled,TRUE,Debit Card,422.35,32.67,85.91,540.93,2,1.7
68947,5305,Office,Desk,West Elm,Delivered,TRUE,Bank Transfer,1436.59,129.94,,1690.16,9,NIL
85069,5380,Office,Filing Cabinet,West Elm,Pending,TRUE,Credit Card,1148.78,0,27.9,1176.68,7,1.5
29168,6277,Office,Office Chair,Wayfair,In Transit,FALSE,Debit Card,281.47,39.31,0,320.78,9,2.5
18300,9756,Office,Desk,IKEA,Delivered,TRUE,Apple Pay,192.09,68.89,84.97,345.95,8,NIL
62129,4568,Office,Filing Cabinet,Pottery Barn,Pending,TRUE,PayPal,222.24,97.38,44.88,364.5,1,2.9
30837,5489,Office,Office Chair,World Market,Failed Delivery,TRUE,Credit Card,459.33,69.16,31.47,559.96,13,NIL
65353,3165,Office,Bookshelf,Urban Outfitters,Cancelled,TRUE,Credit Card,429.88,94.66,111.34,635.88,8,NIL
27451,3340,Office,Bookshelf,CB2,Pending,FALSE,Credit Card,1074.85,0,0,1074.85,11,3.4
83831,1138,Office,Bookshelf,West Elm,Delivered,FALSE,Bank Transfer,649.76,111.33,0,761.09,1,NIL
38474,2420,Office,Bookshelf,Wayfair,Rescheduled,TRUE,Debit Card,1068.94,136.64,233.12,1438.7,14,2.5
51222,3290,Office,Desk,HomeGoods,Cancelled,TRUE,Debit Card,424.91,47.01,175.46,647.38,4,3.2
13515,5942,Office,Bookshelf,HomeGoods,Pending,FALSE,Cash on Delivery,1484.24,0,0,1484.24,11,2
48737,1894,Office,Desk,Unknown,Cancelled,TRUE,Debit Card,440.39,42.44,256.57,739.4,3,4.6
84498,7895,Office,Filing Cabinet,Ashley Furniture,Cancelled,TRUE,Credit Card,1460.87,92.21,25.33,1578.41,11,2.5
38277,1652,Office,Bookshelf,Unknown,Delivered,TRUE,Debit Card,725.46,102.2,152.2,979.86,2,1
76402,5693,Office,Computer Table,HomeGoods,Delivered,TRUE,Debit Card,342.53,30.6,109.19,482.32,12,4.8
80471,3501,Office,Desk,Pottery Barn,Rescheduled,FALSE,Bank Transfer,794.4,,0,905.5,1,NIL
52827,7401,Office,Bookshelf,CB2,Cancelled,FALSE,Debit Card,1366.59,115.36,0,1481.95,9,3.8
50539,3877,Office,Filing Cabinet,HomeGoods,In Transit,FALSE,Debit Card,1396.36,89.35,0,1485.71,10,1.3
29671,3932,Office,Office Chair,World Market,Delivered,FALSE,Google Pay,1177.38,71.14,0,1248.52,6,1.3
98254,1862,Office,Filing Cabinet,West Elm,Rescheduled,TRUE,Credit Card,590.03,119.55,68.65,778.23,4,NIL
33507,4656,Office,Bookshelf,Unknown,Failed Delivery,TRUE,Apple Pay,1338.6,89.59,33.61,1461.8,13,4.7
62550,2129,Office,Office Chair,CB2,Cancelled,TRUE,Google Pay,746.94,110.81,55.97,913.72,13,NIL
91620,4974,Office,Computer Table,Unknown,Pending,FALSE,Bank Transfer,1429.53,123.99,0,1553.52,3,3.9
93354,1157,Office,Computer Table,Pottery Barn,In Transit,FALSE,Credit Card,282.49,83.99,0,366.48,10,2.2
28661,5584,Office,Desk,Pottery Barn,Failed Delivery,TRUE,Apple Pay,992.8,0,269.49,1262.29,12,1.9
41034,5778,Office,Office Chair,Urban Outfitters,Failed Delivery,TRUE,Bank Transfer,582.99,132.36,85.3,800.65,14,4.2
71086,6145,Office,Bookshelf,Pottery Barn,Delivered,TRUE,Cash on Delivery,104.01,95,238.86,437.87,4,2.8
37215,8404,Office,Computer Table,HomeGoods,Failed Delivery,FALSE,Apple Pay,884.47,53.63,0,938.1,4,NIL
13864,7270,Office,Desk,World Market,Cancelled,TRUE,Cash on Delivery,413.68,41.26,,483.12,5,4.8
68459,3435,Office,Filing Cabinet,CB2,Failed Delivery,FALSE,Debit Card,1156.71,0,0,1156.71,9,1.6
42656,9907,Office,Desk,Pottery Barn,Failed Delivery,FALSE,PayPal,307.14,90.82,0,397.96,7,1.7
55093,9231,Office,Desk,Crate & Barrel,Pending,TRUE,Bank Transfer,1253.87,116.41,35.79,1406.07,2,2
13840,5602,Office,Desk,Target,Rescheduled,FALSE,PayPal,889.42,143.24,0,1032.66,11,2
44934,9743,Office,Office Chair,CB2,Rescheduled,TRUE,Apple Pay,1127.25,120.62,33.7,1281.57,4,3.2
56095,3328,Office,Computer Table,Overstock,Pending,FALSE,Apple Pay,1114.22,0,0,1114.22,6,4.1
83807,4084,Office,Filing Cabinet,Crate & Barrel,Rescheduled,FALSE,Credit Card,627.61,92.25,0,719.86,14,1
40490,4584,Office,Bookshelf,World Market,Failed Delivery,FALSE,Apple Pay,1338.96,110.78,0,1449.74,5,1.6
27103,6582,Office,Computer Table,Wayfair,Delivered,FALSE,Credit Card,841.74,149.72,0,991.46,13,1.1
17806,1359,Office,Office Chair,Unknown,Rescheduled,TRUE,Credit Card,643.32,0,46,689.32,3,4.3
24538,9622,Office,Bookshelf,West Elm,Failed Delivery,FALSE,Cash on Delivery,1263.44,60.6,0,1324.04,7,1.9
86810,2655,Office,Computer Table,Pottery Barn,Cancelled,FALSE,Credit Card,1024.25,79.42,0,1103.67,10,NIL
93789,8982,Office,Desk,Wayfair,Failed Delivery,TRUE,Cash on Delivery,341.62,89.13,33.29,464.04,4,3.6
33865,6213,Office,Office Chair,World Market,In Transit,FALSE,Credit Card,586.1,130.58,0,716.68,4,4.4
51879,3750,Office,Desk,World Market,Rescheduled,FALSE,Google Pay,921.34,143.21,0,1064.55,4,2.6
19661,1547,Office,Desk,CB2,In Transit,FALSE,PayPal,1379.32,0,0,1379.32,9,2.6
48980,4891,Office,Desk,Overstock,Delivered,TRUE,Credit Card,90.4,81.85,,198.66,12,3.4
57294,1062,Office,Office Chair,HomeGoods,In Transit,TRUE,Credit Card,233.19,87.13,29.81,350.13,7,1.4
66047,2435,Office,Office Chair,Target,In Transit,TRUE,Apple Pay,292.02,54.95,48.36,395.33,3,1.1
48607,8869,Office,Desk,Pottery Barn,Failed Delivery,FALSE,Google Pay,179.51,52.03,0,231.54,9,1
13373,4390,Office,Office Chair,Crate & Barrel,Failed Delivery,FALSE,Google Pay,349.1,83.4,0,432.5,3,1.4
25139,6052,Office,Office Chair,Target,In Transit,TRUE,Credit Card,1476.22,0,129.31,1605.53,13,1.5
44510,8204,Office,Bookshelf,Unknown,Cancelled,FALSE,Bank Transfer,959.99,58.58,0,1018.57,1,NIL
82561,1999,Office,Bookshelf,Overstock,In Transit,TRUE,Apple Pay,631.68,0,168.43,800.11,4,4.6
72236,4860,Office,Bookshelf,HomeGoods,Failed Delivery,FALSE,Apple Pay,612.59,109.72,0,722.31,10,2.1
36465,3422,Office,Computer Table,IKEA,Rescheduled,TRUE,Apple Pay,320.09,95.52,91.3,506.91,11,2.6
87994,5225,Office,Filing Cabinet,Pottery Barn,Failed Delivery,TRUE,Cash on Delivery,1407.63,128.32,63.8,1599.75,2,3.5
64321,3451,Office,Office Chair,Crate & Barrel,Failed Delivery,TRUE,Credit Card,521.56,102.79,74.83,699.18,2,3.6
95824,8955,Office,Desk,CB2,Failed Delivery,TRUE,Credit Card,872.52,133.71,170.64,1176.87,8,1.2
84976,8750,Office,Office Chair,Urban Outfitters,Rescheduled,FALSE,Cash on Delivery,685.99,101.2,0,787.19,14,4.6
15083,7484,Office,Computer Table,HomeGoods,Failed Delivery,FALSE,Bank Transfer,1029.82,85.24,0,1115.06,5,2.9
46745,9054,Office,Bookshelf,Urban Outfitters,Rescheduled,FALSE,Cash on Delivery,1164.38,148.92,0,1313.3,7,2
34633,8237,Office,Bookshelf,Wayfair,In Transit,TRUE,Google Pay,1151.67,149.49,249.69,1550.85,1,2.9
59009,1920,Office,Filing Cabinet,West Elm,Failed Delivery,FALSE,Credit Card,688.63,0,0,688.63,11,3.7
36309,1944,Office,Desk,Ashley Furniture,Pending,TRUE,Cash on Delivery,726.73,0,58.77,785.5,11,NIL
93810,2824,Outdoor,Patio Set,World Market,Failed Delivery,TRUE,Credit Card,191.27,45.63,86.82,323.72,11,3.2
10851,3615,Outdoor,Lounge Chair,Overstock,In Transit,FALSE,Bank Transfer,1712.3,,0,1712.3,4,4
23396,2519,Outdoor,Lounge Chair,CB2,In Transit,TRUE,Debit Card,734.59,136.38,26.52,897.49,12,4.4
57052,6635,Outdoor,Umbrella,IKEA,In Transit,TRUE,Apple Pay,1529.45,142.64,70.32,1742.41,8,2.6
85674,4150,Outdoor,Umbrella,Wayfair,Rescheduled,TRUE,Debit Card,643.97,143.89,111.54,899.4,2,1.6
19116,1750,Outdoor,Outdoor Table,IKEA,Pending,FALSE,Bank Transfer,485.94,72.57,0,558.51,9,4.6
47930,2307,Outdoor,Garden Chair,IKEA,Delivered,TRUE,Debit Card,1050.22,108.25,169.12,1327.59,5,4.7
40512,2654,Outdoor,Garden Chair,CB2,In Transit,FALSE,Cash on Delivery,1250.44,105.99,0,1356.43,10,4.7
31417,8573,Outdoor,Garden Chair,Urban Outfitters,Delivered,FALSE,Debit Card,1237.1,0,0,1237.1,2,4
17331,4752,Outdoor,Umbrella,Crate & Barrel,Failed Delivery,TRUE,Bank Transfer,854.12,94.59,217.51,1166.22,13,3.6
62581,5386,Outdoor,Garden Chair,CB2,Failed Delivery,FALSE,Apple Pay,1315.59,0,0,1315.59,6,2.7
84341,6155,Outdoor,Umbrella,Urban Outfitters,Cancelled,FALSE,Cash on Delivery,1469.78,98.82,0,1568.6,7,2.6
57447,4593,Outdoor,Lounge Chair,Pottery Barn,Failed Delivery,FALSE,Apple Pay,1317.06,123.38,0,1440.44,10,3.2
28131,9348,Outdoor,Umbrella,Urban Outfitters,Failed Delivery,TRUE,PayPal,592.85,133.07,188.16,914.08,4,3.3
88172,2040,Outdoor,Umbrella,Crate & Barrel,Rescheduled,FALSE,PayPal,1718.95,69.15,0,1788.1,5,4.9
89818,4258,Outdoor,Garden Chair,CB2,Failed Delivery,FALSE,Google Pay,972.32,100.89,0,1073.21,7,4.9
88504,6310,Outdoor,Lounge Chair,Ashley Furniture,Failed Delivery,TRUE,Credit Card,787.03,132.07,294.72,1213.82,3,3.4
67422,9479,Outdoor,Garden Chair,Target,In Transit,FALSE,Apple Pay,1610.93,133.37,0,1744.3,5,NIL
10942,2163,Outdoor,Umbrella,Pottery Barn,Cancelled,FALSE,Apple Pay,647.69,53.12,0,700.81,14,3.7
19287,9423,Outdoor,Outdoor Table,Target,Cancelled,FALSE,Cash on Delivery,1489.42,108.65,0,1598.07,11,NIL
27342,8744,Outdoor,Outdoor Table,Unknown,Delivered,TRUE,Apple Pay,1431.78,58.5,57.87,1548.15,10,NIL
41850,8749,Outdoor,Lounge Chair,Crate & Barrel,Cancelled,TRUE,PayPal,951.34,77.32,142.99,1171.65,5,3.4
17100,2612,Outdoor,Patio Set,West Elm,In Transit,FALSE,Credit Card,1025.5,0,0,1025.5,6,4.3
46509,8579,Outdoor,Outdoor Table,World Market,In Transit,FALSE,PayPal,258.75,32.09,0,290.84,5,4.4
68082,2604,Outdoor,Outdoor Table,CB2,Delivered,TRUE,Cash on Delivery,1491.75,132.9,226.27,1850.92,1,1.7
11934,2528,Outdoor,Outdoor Table,West Elm,Cancelled,TRUE,Apple Pay,1596.05,109.72,59.04,1764.81,12,4.2
82845,8973,Outdoor,Garden Chair,Urban Outfitters,Pending,FALSE,Google Pay,630.6,0,0,630.6,4,1.7
17665,9883,Outdoor,Garden Chair,Overstock,Failed Delivery,FALSE,Credit Card,1520.13,148.08,0,1668.21,11,1.5
17492,1821,Outdoor,Garden Chair,Target,Failed Delivery,FALSE,Apple Pay,622.08,54.78,0,676.86,5,NIL
86569,8811,Outdoor,Lounge Chair,Crate & Barrel,Delivered,FALSE,Cash on Delivery,1626.15,147.37,0,1773.52,12,4.7
76562,2312,Outdoor,Lounge Chair,Ashley Furniture,In Transit,TRUE,Cash on Delivery,749.46,117.94,92.43,959.83,11,1.1
34356,2122,Outdoor,Outdoor Table,West Elm,Rescheduled,TRUE,PayPal,747.55,53.24,292.32,1093.11,6,1.3
62923,2964,Outdoor,Lounge Chair,Crate & Barrel,Delivered,FALSE,PayPal,1795.48,146.76,0,1942.24,11,1.3
98039,5915,Outdoor,Outdoor Table,Pottery Barn,Pending,FALSE,PayPal,1759.37,0,0,1759.37,9,2.3
19508,1152,Outdoor,Outdoor Table,Ashley Furniture,Failed Delivery,FALSE,Google Pay,463.23,36.95,0,500.18,8,3
67433,9900,Outdoor,Patio Set,HomeGoods,In Transit,TRUE,Cash on Delivery,1134.9,0,39.59,1174.49,3,3.9
49651,9666,Outdoor,Garden Chair,CB2,Failed Delivery,TRUE,Google Pay,202.09,96.12,50.95,349.16,6,2.7
93130,5325,Outdoor,Outdoor Table,West Elm,Rescheduled,TRUE,Apple Pay,1596.63,0,128.46,1725.09,11,3
46265,1722,Outdoor,Umbrella,Crate & Barrel,Cancelled,TRUE,Cash on Delivery,168.87,74.03,41.69,284.59,8,2.6
27146,5291,Outdoor,Umbrella,Pottery Barn,Rescheduled,TRUE,Bank Transfer,1656.11,130.2,84.02,1870.33,10,1.3
29536,9938,Outdoor,Umbrella,CB2,Pending,TRUE,Cash on Delivery,369.43,89.52,99.64,558.59,7,3.9
86350,3426,Outdoor,Patio Set,Urban Outfitters,Cancelled,TRUE,Cash on Delivery,203.16,74.51,60.3,337.97,2,2.8
57795,1653,Outdoor,Lounge Chair,Unknown,Cancelled,FALSE,Apple Pay,1067.15,0,0,1067.15,11,4.1
41029,3662,Outdoor,Lounge Chair,CB2,Cancelled,FALSE,Debit Card,1406.69,70.31,0,1477,7,NIL
97806,5065,Outdoor,Garden Chair,Pottery Barn,Cancelled,TRUE,Apple Pay,262.15,36.33,205.98,504.46,10,4.7
50001,4728,Outdoor,Patio Set,Unknown,Delivered,TRUE,Debit Card,445.93,88.78,79.35,614.06,13,4.3
15014,2776,Outdoor,Lounge Chair,World Market,In Transit,FALSE,Google Pay,1746.81,82.59,0,1829.4,14,2.5
67154,1027,Outdoor,Garden Chair,Overstock,Failed Delivery,FALSE,PayPal,724.74,128.43,,853.17,6,2.8
49363,9308,Outdoor,Umbrella,IKEA,Delivered,TRUE,Credit Card,1294.16,149.99,193.33,1637.48,3,2.8
48752,3085,Outdoor,Lounge Chair,IKEA,Cancelled,TRUE,Apple Pay,1057.05,0,177.51,1234.56,14,3.2
63225,9977,Outdoor,Outdoor Table,HomeGoods,Failed Delivery,FALSE,Apple Pay,1516.99,117.62,0,1634.61,3,2.1
77000,8752,Outdoor,Garden Chair,Unknown,Rescheduled,TRUE,Bank Transfer,858.23,0,30.34,888.57,2,NIL
98184,6085,Outdoor,Patio Set,CB2,Failed Delivery,TRUE,Apple Pay,1549.02,80.16,194.33,1823.51,1,4.2
29313,1400,Outdoor,Garden Chair,IKEA,Failed Delivery,TRUE,Google Pay,1408.5,127.04,25.34,1560.88,4,NIL
92544,4185,Outdoor,Outdoor Table,IKEA,Delivered,FALSE,Cash on Delivery,425.49,34.52,0,460.01,12,4.1
16582,5082,Outdoor,Lounge Chair,Wayfair,Pending,TRUE,Credit Card,1550.86,60.39,223.8,1835.05,1,1.6
27477,8612,Outdoor,Garden Chair,Target,Delivered,FALSE,Apple Pay,540.67,0,0,540.67,13,4.3
18418,7797,Outdoor,Patio Set,Target,Delivered,TRUE,Cash on Delivery,542.69,66.79,144.66,754.14,5,3.8
72518,1096,Outdoor,Outdoor Table,Unknown,Failed Delivery,TRUE,PayPal,300.38,65.81,,554.74,6,1.2
80545,9947,Outdoor,Patio Set,CB2,In Transit,TRUE,Debit Card,978.47,130.05,48.73,1157.25,8,4.9
73654,1475,Outdoor,Lounge Chair,HomeGoods,Pending,FALSE,Apple Pay,1093.84,67.22,0,1161.06,3,3.7
80702,1853,Outdoor,Garden Chair,West Elm,Rescheduled,TRUE,Cash on Delivery,1435.25,113.1,163.45,1711.8,1,1.8
95426,1659,Outdoor,Garden Chair,Unknown,Delivered,TRUE,Apple Pay,523.34,81.21,225.5,830.05,5,4.3
14067,5051,Outdoor,Umbrella,HomeGoods,Pending,TRUE,Debit Card,1134.01,138.8,199.61,1472.42,8,1.8
41266,3068,Outdoor,Garden Chair,World Market,Cancelled,TRUE,Debit Card,489.07,76.43,142.09,707.59,2,2.1
66148,7071,Outdoor,Garden Chair,IKEA,In Transit,FALSE,Apple Pay,153.62,51.64,0,205.26,9,3.8
11658,7882,Outdoor,Patio Set,Urban Outfitters,Rescheduled,TRUE,Google Pay,1062.82,108.51,86.52,1257.85,3,NIL
93307,8532,Outdoor,Garden Chair,HomeGoods,Cancelled,TRUE,Bank Transfer,981.42,82.24,156.23,1219.89,10,3.7
95256,5425,Outdoor,Umbrella,HomeGoods,Failed Delivery,FALSE,Cash on Delivery,791.66,129.68,0,921.34,12,4.7
90728,9817,Outdoor,Outdoor Table,Pottery Barn,In Transit,FALSE,Bank Transfer,1743.62,0,0,1743.62,4,4.1
73372,8616,Outdoor,Outdoor Table,West Elm,Cancelled,TRUE,Google Pay,1395.93,110.34,144.88,1651.15,11,NIL
